ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Number of Spots 561 Good- per Cell 561  - Mean per Well	Nuclei Final - Spot Area [px²]- Sum per Cell 561  - Mean per Well	Nuclei Final - Intensity Spots 561 Good BP600/37 Mean - Mean per Well	Nuclei Final - Intensity Spots 561 Good BP600/37 Sum - Mean per Well	Nuclei Final - Number of Micronuclei - Mean per Well	Number of Analyzed Fields	Link
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B2	2	2	1	1	1064	176.568951082	0.915878326538	6.62687969925	191.085526316	781.521852424	151879.565789	0.131578947368	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.2
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B3	2	3	1	1	873	177.537671697	0.918135706093	6.48109965636	186.892325315	773.124770616	145886.597938	0.154639175258	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.3
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B4	2	4	1	1	911	175.429441865	0.921089245444	6.60592755214	190.525795829	819.012825336	160388.969265	0.153677277717	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.4
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B5	2	5	1	1	858	171.916814277	0.921848942823	6.42424242424	185.184149184	854.523894062	161587.160839	0.270396270396	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.5
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B6	2	6	1	1	799	168.306188049	0.923668135798	6.36420525657	183.538172716	791.559902203	152775.664581	0.212765957447	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.6
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B7	2	7	1	1	939	169.744350339	0.920163345669	5.77848775293	166.588924388	752.07474341	124733.031949	0.168264110756	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.7
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B8	2	8	1	1	992	176.776184284	0.914179071788	6.92036290323	199.616935484	809.854211961	168784.75	0.17439516129	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.8
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B9	2	9	1	1	903	176.245561869	0.917421040039	6.02547065338	173.738648948	835.435805264	146178.899225	0.208194905869	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.9
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B10	2	10	1	1	841	179.667566099	0.917931032995	6.5338882283	188.489892985	792.292724617	155746.160523	0.164090368609	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.10
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B11	2	11	1	1	884	172.621063114	0.922443568901	6.15950226244	177.753393665	1055.4147282	188035.50905	0.180995475113	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.11
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B12	2	12	1	1	633	178.966384616	0.922059947997	6.10426540284	175.982622433	863.917533258	165527.800948	0.178515007899	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.12
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B13	2	13	1	1	793	177.873254164	0.918755722994	6.29634300126	181.403530895	839.417418187	157944.027743	0.184110970996	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.13
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B14	2	14	1	1	749	175.90728553	0.919663559358	6.99866488652	201.750333778	883.83583899	174486.656876	0.214953271028	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.14
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B15	2	15	1	1	920	169.236609626	0.920815220752	6.32826086957	182.597826087	840.08625504	157329.955435	0.192391304348	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.15
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B16	2	16	1	1	794	177.353500041	0.90966177408	6.53652392947	188.295969773	908.014776091	183204.089421	0.317380352645	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.16
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B17	2	17	1	1	935	181.031899241	0.91662036007	6.93155080214	200.03315508	893.849888972	191280.159358	0.259893048128	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.17
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B18	2	18	1	1	1132	175.949626958	0.914225062535	5.92932862191	171.078621908	735.853712638	131675.933746	0.145759717314	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.18
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B19	2	19	1	1	856	180.32320458	0.915964421447	6.09462616822	175.775700935	861.625201456	157729.570093	0.209112149533	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.19
230824_sgEpi_nFISH_Screen	10223	HT001451	10859	2023-08-25T15:39:52Z	10909	B20	2	20	1	1	917	177.205763608	0.92366514814	5.53653217012	159.760087241	709.688733988	118452.294438	0.203925845147	16	http://columbus-sg.nci.nih.gov/browse/measurement/10909/well=2.20
