ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Number of Spots 561 Good- per Cell 561  - Mean per Well	Nuclei Final - Spot Area [px²]- Sum per Cell 561  - Mean per Well	Nuclei Final - Intensity Spots 561 Good BP600/37 Mean - Mean per Well	Nuclei Final - Intensity Spots 561 Good BP600/37 Sum - Mean per Well	Nuclei Final - Number of Micronuclei - Mean per Well	Number of Analyzed Fields	Link
230824_sgEpi_nFISH_Screen	10223	HT001455	10869	2023-08-27T15:01:21Z	10919	B2	2	2	1	1	882	160.272841291	0.908420588016	5.5589569161	160.193877551	960.321907679	150195.5839	0.176870748299	16	http://columbus-sg.nci.nih.gov/browse/measurement/10919/well=2.2
230824_sgEpi_nFISH_Screen	10223	HT001455	10869	2023-08-27T15:01:21Z	10919	B3	2	3	1	1	332	216.757106622	0.916150638023	11.0240963855	316.795180723	1253.65972109	412887.524096	0.367469879518	16	http://columbus-sg.nci.nih.gov/browse/measurement/10919/well=2.3
230824_sgEpi_nFISH_Screen	10223	HT001455	10869	2023-08-27T15:01:21Z	10919	B4	2	4	1	1	716	167.043152752	0.918637741662	6.4217877095	184.794692737	1094.90209767	201879.958101	0.269553072626	16	http://columbus-sg.nci.nih.gov/browse/measurement/10919/well=2.4
230824_sgEpi_nFISH_Screen	10223	HT001455	10869	2023-08-27T15:01:21Z	10919	B5	2	5	1	1	548	165.301486068	0.910408115403	5.73905109489	165.299270073	972.457196022	156743.968978	0.237226277372	16	http://columbus-sg.nci.nih.gov/browse/measurement/10919/well=2.5
230824_sgEpi_nFISH_Screen	10223	HT001455	10869	2023-08-27T15:01:21Z	10919	B6	2	6	1	1	661	165.369852706	0.913773301188	5.62329803328	161.900151286	1004.80810479	164730.618759	0.291981845688	16	http://columbus-sg.nci.nih.gov/browse/measurement/10919/well=2.6
230824_sgEpi_nFISH_Screen	10223	HT001455	10869	2023-08-27T15:01:21Z	10919	B7	2	7	1	1	960	160.118134543	0.908516085077	6.00416666667	172.885416667	979.522056787	171115.202083	0.188541666667	16	http://columbus-sg.nci.nih.gov/browse/measurement/10919/well=2.7
230824_sgEpi_nFISH_Screen	10223	HT001455	10869	2023-08-27T15:01:21Z	10919	B8	2	8	1	1	828	165.27679067	0.907451491442	5.80072463768	167.15821256	979.561982829	168906.408213	0.17270531401	16	http://columbus-sg.nci.nih.gov/browse/measurement/10919/well=2.8
230824_sgEpi_nFISH_Screen	10223	HT001455	10869	2023-08-27T15:01:21Z	10919	B9	2	9	1	1	521	172.136481467	0.91343173874	6.71593090211	193.345489443	969.068359353	202003.854127	0.276391554702	16	http://columbus-sg.nci.nih.gov/browse/measurement/10919/well=2.9
230824_sgEpi_nFISH_Screen	10223	HT001455	10869	2023-08-27T15:01:21Z	10919	B10	2	10	1	1	623	170.060685437	0.913094898467	5.70465489567	164.133226324	847.45731889	141091.662921	0.255216693419	16	http://columbus-sg.nci.nih.gov/browse/measurement/10919/well=2.10
230824_sgEpi_nFISH_Screen	10223	HT001455	10869	2023-08-27T15:01:21Z	10919	B11	2	11	1	1	985	161.197738722	0.907283465094	6.11472081218	175.885279188	964.64260518	169274.039594	0.144162436548	16	http://columbus-sg.nci.nih.gov/browse/measurement/10919/well=2.11
