ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Number of Spots 561 Good- per Cell 561  - Mean per Well	Nuclei Final - Spot Area [px²]- Sum per Cell 561  - Mean per Well	Nuclei Final - Intensity Spots 561 Good BP600/37 Mean - Mean per Well	Nuclei Final - Intensity Spots 561 Good BP600/37 Sum - Mean per Well	Nuclei Final - Number of Micronuclei - Mean per Well	Number of Analyzed Fields	Link
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B2	2	2	1	1	1040	158.645197734	0.908795066792	6.20192307692	178.882692308	1049.16596847	186427.199038	0.199038461538	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.2
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B3	2	3	1	1	747	150.14764726	0.918196326031	6.17670682731	178.141900937	872.320251804	160331.174029	0.16733601071	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.3
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B4	2	4	1	1	645	157.3439973	0.909687156251	5.52093023256	159.178294574	936.853857579	157787.034109	0.266666666667	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.4
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B5	2	5	1	1	655	162.817166521	0.91702815139	5.21526717557	150.363358779	938.714759388	144491.996947	0.511450381679	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.5
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B6	2	6	1	1	819	151.080449973	0.912814939085	6.27594627595	180.77045177	908.129438444	165756.328449	0.210012210012	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.6
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B7	2	7	1	1	954	151.443614306	0.91514243399	6.01257861635	173.206498952	827.383609323	150009.179245	0.184486373166	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.7
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B8	2	8	1	1	1054	159.175579474	0.907986312187	5.85958254269	169.074003795	915.771293896	152395.832068	0.136622390892	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.8
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B9	2	9	1	1	738	167.135126403	0.914519206709	5.64227642276	162.808943089	969.057459007	159610.922764	0.227642276423	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.9
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B10	2	10	1	1	795	155.800043236	0.91093373376	5.94088050314	171.319496855	805.008699577	140366.889308	0.222641509434	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.10
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B11	2	11	1	1	572	163.559867902	0.914979976828	6.03846153846	174.118881119	1014.9334717	187429.797203	0.206293706294	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.11
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B12	2	12	1	1	683	153.633046083	0.909090195022	6.55197657394	188.737920937	877.747812103	174969.087848	0.162518301611	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.12
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B13	2	13	1	1	675	147.599886221	0.907206343476	5.88592592593	169.557037037	852.341384395	151737.194074	0.228148148148	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.13
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B14	2	14	1	1	732	154.333599341	0.905126305179	5.56830601093	160.56420765	823.404984212	136306.900273	0.239071038251	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.14
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B15	2	15	1	1	721	148.395618668	0.914590138193	5.5866851595	161.090152566	861.809901604	141938.459085	0.233009708738	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.15
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B16	2	16	1	1	461	155.421035806	0.905308326891	5.67028199566	163.125813449	936.007267224	149362.02603	0.475054229935	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.16
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B17	2	17	1	1	734	165.728216023	0.91214596354	5.92779291553	170.856948229	987.086120014	165232.769755	0.361035422343	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.17
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B18	2	18	1	1	726	158.974627501	0.90945628639	5.37190082645	154.902203857	781.433437454	124904.03168	0.203856749311	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.18
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B19	2	19	1	1	1126	157.262538371	0.909283139154	5.91918294849	170.739786856	741.797931971	126214.062167	0.148312611012	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.19
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B20	2	20	1	1	557	152.258999769	0.909113428965	5.41113105925	156.127468582	951.004651582	143688.718133	0.226211849192	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.20
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B21	2	21	1	1	813	145.404790966	0.916670033327	5.69864698647	164.303813038	849.829258713	152475.576876	0.20049200492	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.21
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B22	2	22	1	1	435	159.616801936	0.913109442241	6.30804597701	181.671264368	941.282742799	173664.177011	0.24367816092	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.22
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	B23	2	23	1	1	499	157.002064647	0.908876357107	2.65731462926	76.5430861723	680.292759902	59052.9639279	0.198396793587	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=2.23
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C2	3	2	1	1	1170	149.424418542	0.907228206863	5.80512820513	167.416239316	999.782438397	163523.732479	0.151282051282	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.2
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C3	3	3	1	1	841	155.546139549	0.911112555792	6.46254458977	186.131985731	921.050106525	173859.183115	0.185493460166	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.3
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C4	3	4	1	1	891	157.516533938	0.910052699003	5.2177328844	150.529741863	879.48538722	136176.05275	0.189674523008	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.4
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C5	3	5	1	1	1220	155.975688868	0.904878358922	6.11229508197	176.323770492	895.604522157	166310.485246	0.154098360656	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.5
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C6	3	6	1	1	638	155.874247671	0.910740405298	6.41692789969	184.836990596	793.215285014	146379.396552	0.211598746082	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.6
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C7	3	7	1	1	669	161.672759188	0.905025294869	6.04633781764	174.263079223	883.511044024	162084.780269	0.275037369208	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.7
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C8	3	8	1	1	607	160.517271028	0.903979950568	6.63426688633	191.140032949	874.136537312	170543.563427	0.232289950577	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.8
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C9	3	9	1	1	665	157.490064753	0.913655095656	6.73082706767	193.818045113	888.855613822	177742.864662	0.186466165414	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.9
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C10	3	10	1	1	908	154.142168249	0.906944923276	5.65748898678	163.110132159	941.134705078	153917.372247	0.196035242291	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.10
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C11	3	11	1	1	950	160.555529024	0.905750510758	6.14736842105	177.176842105	778.403304844	140288.097895	0.257894736842	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.11
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C12	3	12	1	1	632	138.929586004	0.910432717522	4.41613924051	127.318037975	732.917977041	96141.1392405	0.231012658228	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.12
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C13	3	13	1	1	702	157.167016833	0.906575635955	6.05413105413	174.394586895	804.387758435	145564.179487	0.203703703704	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.13
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C14	3	14	1	1	916	151.171561647	0.908332351601	5.8231441048	167.758733624	790.283731484	138770.315502	0.270742358079	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.14
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C15	3	15	1	1	858	147.800324404	0.904047874244	5.51515151515	159.175990676	838.209420795	136417.530303	0.177156177156	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.15
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C16	3	16	1	1	753	151.485161609	0.904629360091	6.21248339973	179.026560425	870.026149566	167774.519256	0.219123505976	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.16
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C17	3	17	1	1	804	157.037647142	0.905689226769	5.96144278607	171.935323383	909.150509732	156428.049751	0.19776119403	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.17
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C18	3	18	1	1	517	159.124675785	0.905831378226	5.7253384913	165.102514507	864.402962616	142661.560928	0.303675048356	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.18
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C19	3	19	1	1	852	157.074125767	0.903175024687	5.71009389671	164.476525822	768.914353468	128999.517606	0.140845070423	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.19
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C20	3	20	1	1	291	158.795483574	0.901505615855	5.3058419244	152.591065292	880.274707745	142844.955326	0.350515463918	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.20
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C21	3	21	1	1	857	163.980566297	0.913268128616	6.18903150525	178.470245041	882.541553647	155434.533256	0.289381563594	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.21
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C22	3	22	1	1	61	207.918605088	0.888890831341	4.32786885246	124.442622951	1160.42077189	146722.147541	0.213114754098	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.22
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	C23	3	23	1	1	545	171.172935416	0.899131265174	7.96513761468	229.594495413	1744.34586803	395542.084404	0.376146788991	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=3.23
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D2	4	2	1	1	1088	159.072695038	0.915960979751	5.31158088235	153.298713235	1012.15938859	146153.868566	0.131433823529	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.2
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D3	4	3	1	1	1149	154.40910207	0.908739662935	6.13054830287	176.760661445	822.949353411	146964.62141	0.164490861619	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.3
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D4	4	4	1	1	599	162.193430941	0.900883325163	5.56427378965	160.475792988	902.667284106	149406.070117	0.30550918197	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.4
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D5	4	5	1	1	969	168.134834748	0.911352558011	6.15170278638	177.285861713	735.432465709	136613.750258	0.235294117647	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.5
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D6	4	6	1	1	1172	161.159086203	0.913552006601	5.40955631399	155.950511945	855.319331005	135785.833618	0.184300341297	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.6
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D7	4	7	1	1	843	162.670180241	0.911097372482	6.32384341637	182.259786477	1009.09308022	193046.775801	0.278766310795	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.7
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D8	4	8	1	1	583	157.928161259	0.914749719871	6.5180102916	187.826758148	860.39517969	163814.610635	0.22641509434	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.8
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D9	4	9	1	1	992	167.768433074	0.913801861202	6.26512096774	180.775201613	822.758771928	152605.346774	0.197580645161	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.9
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D10	4	10	1	1	41	126.58547264	0.87158584233	0.878048780488	25.2195121951	603.392923837	16285.3658537	0.0975609756098	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.10
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D11	4	11	1	1	591	155.934632628	0.907996220027	5.66666666667	163.228426396	839.975290151	141052.257191	0.199661590525	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.11
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D12	4	12	1	1	538	153.276710867	0.910091160947	6.22118959108	179.035315985	809.94580114	154395.849442	0.167286245353	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.12
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D13	4	13	1	1	868	156.20219347	0.912671056523	6.54608294931	188.671658986	829.623005667	156677.961982	0.216589861751	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.13
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D14	4	14	1	1	839	169.434482637	0.901719155865	8.2789034565	238.697258641	2248.96351176	539511.512515	0.276519666269	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.14
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D15	4	15	1	1	1003	157.983527999	0.916381475699	6.11266201396	176.249252243	903.257559144	164766.454636	0.273180458624	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.15
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D16	4	16	1	1	934	152.172417986	0.911085629961	6.05246252677	174.456102784	928.468989712	167122.947537	0.21199143469	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.16
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D17	4	17	1	1	577	147.816578153	0.903417856593	6.27902946274	180.889081456	907.102894321	167185.746967	0.334488734835	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.17
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D18	4	18	1	1	529	166.867441104	0.914228252647	5.87901701323	169.514177694	868.985316847	144054.060491	0.258979206049	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.18
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D19	4	19	1	1	732	158.319404484	0.906458197871	6.27459016393	180.837431694	776.093899887	145430.002732	0.21174863388	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.19
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D20	4	20	1	1	846	158.224945177	0.907524470703	5.75531914894	165.98108747	819.572690133	133651.864066	0.223404255319	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.20
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D21	4	21	1	1	657	155.911046412	0.911317301694	6.57534246575	189.427701674	848.386546185	170313.197869	0.211567732116	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.21
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D22	4	22	1	1	490	168.771001788	0.905661036005	6.32857142857	182.365306122	769.309329474	144598.732653	0.185714285714	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.22
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	D23	4	23	1	1	975	161.39533138	0.912565887096	2.51487179487	72.5753846154	756.526506699	57637.44	0.230769230769	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=4.23
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	E2	5	2	1	1	925	155.716401726	0.913203054665	6.33945945946	182.785945946	896.748854064	163196.223784	0.193513513514	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=5.2
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	E3	5	3	1	1	910	149.964769986	0.920224722625	5.88351648352	169.515384615	1078.30522873	182709.735165	0.182417582418	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=5.3
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	E4	5	4	1	1	31	113.570169922	0.893207815205	1.29032258065	37.064516129	782.846785873	28955.8709677	0.225806451613	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=5.4
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	E5	5	5	1	1	747	157.541511699	0.912408229901	6.19812583668	178.62248996	858.255582561	145454.153949	0.254350736278	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=5.5
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	E6	5	6	1	1	740	156.799614534	0.912659109076	6.13243243243	176.754054054	785.369166566	142844.989189	0.151351351351	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=5.6
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	E7	5	7	1	1	1122	157.805546953	0.914236877766	6.35294117647	183.152406417	854.683789168	161224.83779	0.19073083779	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=5.7
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	E8	5	8	1	1	695	151.474679315	0.917812802284	5.43165467626	156.582733813	800.621605067	128430.441727	0.220143884892	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=5.8
230824_sgEpi_nFISH_Screen	10223	HT001454	10862	2023-08-26T22:09:53Z	10912	E9	5	9	1	1	869	163.566454292	0.909206199303	6.1001150748	175.813578826	785.007127642	141784.575374	0.162255466053	16	http://columbus-sg.nci.nih.gov/browse/measurement/10912/well=5.9
